host_id,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability
11082395,52.36316,4.92915,100,2,18,0.78,1,0
12802629,52.36683,4.87367,150,2,18,0.78,1,126
1156411,52.37462,4.87304,144,2,19,0.78,1,0
49623828,52.34164,4.90745,100,2,19,0.78,1,0
13086804,52.35247,4.88225,290,2,19,0.78,1,15
30854045,52.35538,4.88567,77,2,20,0.78,1,0
102816472,52.36332,4.86502,180,2,21,0.78,1,11
43445408,52.37646,4.84973,175,2,21,0.78,2,0
7907245,52.3768,4.89385,175,2,22,0.78,1,0
14369395,52.39462,4.92687,109,3,23,0.78,1,0
85797410,52.36063,4.86559,90,7,24,0.78,1,7
24659240,52.34964,4.86587,680,3,24,0.78,1,12
31746541,52.35788,4.89346,139,5,24,0.78,1,31
8307629,52.36954,4.85412,129,2,25,0.78,1,0
73934104,52.36874,4.87886,180,2,26,0.78,1,0
27021951,52.35532,4.89908,100,1,26,0.78,1,0
2988379,52.35621,4.93172,135,2,26,0.78,1,0
33633903,52.37985,4.85104,130,1,26,0.78,1,6
82625452,52.3498,4.86402,130,3,26,0.78,1,8
5809162,52.35059,4.84805,145,30,27,0.78,1,0
2135841,52.38832,4.87914,200,2,27,0.78,1,21
72148630,52.35893,4.8606,275,3,27,0.78,1,153
5104764,52.378,4.86082,165,3,27,0.78,2,6
10755325,52.36526,4.86686,130,2,28,0.78,1,1
1464510,52.35247,4.84023,166,2,29,0.78,106,0
31288018,52.3697,4.87666,149,2,30,0.78,1,0
1464510,52.33635,4.90955,175,2,30,0.78,106,0
50903092,52.3847,4.8719,94,3,32,0.78,1,0
19759752,52.37344,4.86651,60,2,32,0.78,3,0
20103810,52.35335,4.85132,125,2,33,0.78,1,0
6749406,52.35476,4.92389,120,4,33,0.78,1,0
6604185,52.36197,4.85845,100,1,34,0.78,1,125
13468912,52.35592,4.93508,132,2,34,0.78,1,127
17472225,52.36502,4.93408,85,3,35,0.78,1,0
39108365,52.37621,4.86023,99,2,35,0.78,1,96
34670170,52.36807,4.92404,115,2,37,0.78,1,161
12179257,52.35665,4.87744,300,4,39,0.78,1,309
6175262,52.37727,4.88616,89,4,44,0.78,1,125
7762249,52.37401,4.88272,155,3,46,0.78,1,9
1759884,52.38019,4.89452,270,7,48,0.78,4,48
8448859,52.37087,4.87467,121,2,53,0.78,1,0
9007370,52.38877,4.88017,109,5,53,0.78,1,0
8848723,52.3571,4.89735,120,3,53,0.78,1,2
7830981,52.37837,4.8946,225,2,54,0.78,1,286
3678493,52.3638,4.86246,99,1,59,0.78,1,0
2204326,52.36035,4.89967,135,1,65,0.78,2,135
1005087,52.36791,4.88809,400,2,67,0.78,2,49
20754471,52.35555,4.91805,170,2,2,0.77,1,30
1522654,52.3664,4.86491,100,2,3,0.77,1,0
217736838,52.38242,4.85701,150,2,4,0.77,1,0
72739723,52.35365,4.89412,90,2,4,0.77,1,0
69760604,52.35414,4.77595,100,2,4,0.77,1,1
225926620,52.37727,4.92994,150,3,4,0.77,1,1
219680768,52.3552,4.91098,125,2,5,0.77,1,1
208460344,52.39544,4.91893,140,2,6,0.77,1,0
41609885,52.3652,4.94065,125,3,6,0.77,1,5
203173532,52.38223,4.8725,125,4,7,0.77,1,0
179615981,52.35528,4.89158,100,3,7,0.77,1,4
4076767,52.37739,4.84875,115,2,7,0.77,1,15
198571146,52.34456,4.86377,100,1,8,0.77,1,0
188269635,52.40562,4.93137,190,5,8,0.77,1,1
26620918,52.36178,4.93247,130,1,8,0.77,2,7
13476825,52.37523,4.85967,109,3,8,0.77,4,1
60339157,52.36049,4.92715,80,2,9,0.77,1,0
74167061,52.3499,4.78681,50,2,9,0.77,1,0
183850236,52.3755,4.85999,200,3,9,0.77,1,5
187242087,52.34555,4.8886,165,10,9,0.77,1,159
42255602,52.36662,4.89452,250,2,10,0.77,2,238
149085034,52.37286,4.86713,200,2,11,0.77,1,0
52752092,52.36567,4.94244,60,2,12,0.77,3,0
53180393,52.35351,4.85561,100,5,13,0.77,1,20
829419,52.36805,4.90587,140,3,15,0.77,1,0
65063486,52.3744,4.83375,122,2,15,0.77,1,134
14410142,52.36895,4.85331,225,2,16,0.77,1,0
51788235,52.35841,4.91966,115,2,16,0.77,1,0
4379827,52.32245,4.8591,75,3,16,0.77,1,61
10884600,52.34412,4.89716,79,2,17,0.77,1,1
444904,52.39023,4.93998,200,3,17,0.77,1,244
137939653,52.35733,4.89078,349,2,17,0.77,1,356
15472410,52.38064,4.88149,175,2,17,0.77,2,0
42781050,52.37659,4.8382,120,6,17,0.77,2,144
70641214,52.35587,4.90223,150,3,18,0.77,1,0
8256310,52.39627,4.90465,125,3,18,0.77,1,0
6605450,52.35157,4.89409,333,3,18,0.77,1,341
85927858,52.38453,4.87124,75,3,18,0.77,2,0
10600165,52.37002,4.86195,180,3,19,0.77,1,0
124984282,52.36353,4.89924,158,1,19,0.77,1,169
29736712,52.38258,4.85752,95,5,21,0.77,1,6
6906435,52.38856,4.88267,200,2,21,0.77,2,2
46779856,52.36326,4.92552,199,5,22,0.77,1,0
31125195,52.36623,4.84032,45,3,22,0.77,1,6
65859990,52.35475,4.87411,175,2,22,0.77,202,1
65720674,52.39129,4.90867,90,5,23,0.77,1,1
80217030,52.35483,4.88796,144,2,25,0.77,1,0
87871054,52.3786,4.85315,70,2,25,0.77,7,0
2998388,52.34328,4.80912,150,2,26,0.77,1,0
83221744,52.3634,4.88879,385,3,26,0.77,1,0
9202473,52.3678,4.94479,100,4,26,0.77,1,0
4301128,52.29314,4.99256,55,2,26,0.77,1,24
80183554,52.39226,4.87162,109,2,26,0.77,1,272
38343245,52.36208,4.904,175,2,27,0.77,1,0
77425895,52.35363,4.88465,275,3,27,0.77,1,125
61230478,52.35749,4.90271,150,3,28,0.77,1,0
33963404,52.37007,4.87162,250,2,28,0.77,1,2
5130567,52.34988,4.85635,119,2,28,0.77,1,195
54519450,52.38269,4.83394,49,5,28,0.77,2,31
62977977,52.36522,4.85062,95,3,29,0.77,1,0
8137940,52.35398,4.88864,120,3,29,0.77,2,333
1464510,52.38302,4.87986,103,3,29,0.77,106,0
14925699,52.36095,4.85987,185,1,33,0.77,2,186
11327740,52.3483,4.86202,95,1,34,0.77,1,0
40018371,52.37705,4.87178,91,2,35,0.77,1,0
16257681,52.39004,4.89064,280,1,35,0.77,2,0
22526623,52.29525,4.96971,90,2,36,0.77,1,10
32431896,52.3617,4.87744,250,2,37,0.77,1,0
32840600,52.35318,4.90523,149,3,37,0.77,1,0
6535544,52.36208,4.86967,66,3,37,0.77,1,219
957213,52.37001,4.85619,130,5,39,0.77,1,55
14370039,52.37662,4.85942,70,2,44,0.77,1,0
4838365,52.36582,4.86723,100,3,44,0.77,1,0
9121320,52.36549,4.94163,80,3,46,0.77,1,0
7810193,52.38513,4.87443,149,2,46,0.77,1,309
12955104,52.37755,4.87113,111,2,47,0.77,1,0
7934022,52.36328,4.90787,98,2,49,0.77,1,0
9641407,52.37546,4.87155,119,6,50,0.77,1,0
1754623,52.38399,4.87126,100,4,50,0.77,1,0
5005935,52.36426,4.8691,133,2,50,0.77,1,3
4765752,52.38362,4.85875,90,2,52,0.77,1,0
2353917,52.3605,4.94174,60,3,52,0.77,1,125
42101984,52.37029,4.91373,125,3,2,0.76,1,0
238285469,52.36585,4.85689,125,4,2,0.76,1,4
17154831,52.35479,4.84544,130,2,2,0.76,1,7
23743991,52.40622,4.91064,133,3,2,0.76,1,85
34026915,52.37363,4.87757,120,1,2,0.76,2,0
62490749,52.35044,4.84709,225,2,3,0.76,1,0
17344622,52.34975,4.91326,100,1,4,0.76,1,0
65859990,52.36719,4.87429,115,2,4,0.76,202,0
7372480,52.36189,4.85233,101,2,5,0.76,1,0
219893481,52.37412,4.85279,250,2,5,0.76,1,0
69671831,52.34965,4.86181,200,2,5,0.76,1,2
14021675,52.3558,4.89707,100,2,5,0.76,1,4
21552532,52.39022,4.94235,150,2,5,0.76,1,124
190253774,52.36683,4.90282,119,3,6,0.76,2,254
8263941,52.36877,4.87068,350,3,7,0.76,1,0
136347262,52.36052,4.86383,145,2,7,0.76,1,2
64652273,52.34175,4.87021,250,3,7,0.76,1,16
10516711,52.39994,4.91384,130,3,7,0.76,2,0
188921748,52.37878,4.84881,200,4,8,0.76,1,0
7281237,52.35768,4.91055,120,2,9,0.76,1,0
107391771,52.35693,4.9182,155,3,9,0.76,2,1
129545708,52.37589,4.77978,140,3,9,0.76,7,197
129545708,52.3756,4.77981,140,3,9,0.76,7,208
1999889,52.35382,4.89102,200,3,10,0.76,1,0
113863505,52.3642,4.91588,110,2,10,0.76,1,7
53755399,52.35564,4.88695,150,4,10,0.76,2,0
9621815,52.37353,4.87379,47,3,11,0.76,1,0
5981485,52.3675,4.85376,80,2,11,0.76,1,0
15336049,52.37946,4.88335,200,3,11,0.76,1,12
17359905,52.36268,4.85302,70,2,11,0.76,2,0
158680156,52.35441,4.90173,125,2,13,0.76,1,0
25348233,52.33945,4.91881,120,2,14,0.76,1,83
36893189,52.38498,4.87938,98,2,15,0.76,1,0
35768441,52.37168,4.90086,350,2,15,0.76,1,15
5193892,52.36067,4.85553,115,4,16,0.76,1,1
3122261,52.35641,4.88897,200,2,16,0.76,1,85
15472410,52.37902,4.88296,175,2,16,0.76,2,2
1610651,52.35961,4.89509,132,6,17,0.76,1,0
9590993,52.39155,4.87874,160,3,17,0.76,1,0
131623890,52.37834,4.87851,134,3,17,0.76,1,8
135326260,52.37913,4.88589,280,5,17,0.76,1,194
22882527,52.36945,4.92913,45,2,17,0.76,4,0
1673570,52.34678,4.90686,200,4,18,0.76,1,25
71158526,52.36988,4.85237,70,3,19,0.76,1,0
59927323,52.36956,4.87186,150,4,19,0.76,1,2
34459362,52.36885,4.92428,150,2,19,0.76,1,73
669178,52.36014,4.94186,149,3,19,0.76,10,0
5159748,52.36386,4.87336,150,2,20,0.76,1,0
18490460,52.36002,4.85307,115,1,20,0.76,1,21
12293873,52.36782,4.92811,100,5,22,0.76,1,0
41476476,52.35027,4.90447,220,4,23,0.76,1,10
100683369,52.32649,4.87829,200,2,23,0.76,1,41
10139913,52.36799,4.90714,350,2,23,0.76,1,145
97004264,52.36819,4.87928,245,2,24,0.76,1,0
22046957,52.35704,4.89728,140,3,24,0.76,1,3
23714535,52.36637,4.87244,120,2,25,0.76,1,0
27701012,52.35393,4.9033,200,2,26,0.76,1,0
21403022,52.41727,4.90082,82,4,26,0.76,1,142
60941881,52.35231,4.88288,149,3,27,0.76,1,0
61067558,52.37601,4.87695,200,4,29,0.76,1,0
43652418,52.34731,4.91012,140,4,30,0.76,1,28
51129013,52.41577,4.88403,175,3,30,0.76,1,35
17417038,52.37481,4.84423,132,2,31,0.76,1,59
46763524,52.36243,4.92787,135,5,31,0.76,1,199
3744884,52.38527,4.87435,125,2,32,0.76,1,0
42111235,52.36658,4.87517,200,3,33,0.76,1,17
10095764,52.35273,4.84929,150,3,33,0.76,2,152
4289713,52.36517,4.93476,101,4,35,0.76,1,0
30292036,52.35363,4.88971,160,2,35,0.76,2,16
30429215,52.37682,4.85838,140,2,37,0.76,1,15
24696101,52.33891,4.92191,79,3,37,0.76,1,36
3142340,52.38518,4.87212,98,4,38,0.76,1,0
621658,52.3788,4.8708,140,2,38,0.76,1,0
21415411,52.34996,4.86052,150,1,38,0.76,1,95
8697755,52.35532,4.91484,140,2,38,0.76,1,325
9489931,52.36278,4.87793,500,2,38,0.76,3,0
23917371,52.35364,4.90481,150,3,39,0.76,1,0
26299812,52.34967,4.8936,100,2,39,0.76,1,127
22352369,52.35317,4.90297,99,2,41,0.76,1,0
4883501,52.36696,4.8653,145,4,41,0.76,1,11
19271441,52.35718,4.90867,130,3,43,0.76,1,0
16920055,52.38028,4.886,70,3,45,0.76,1,0
7356368,52.36027,4.89101,175,2,47,0.76,1,40
8578849,52.36629,4.88614,200,2,51,0.76,1,125
3966326,52.34819,4.91069,219,2,59,0.76,1,210
178515,52.37891,4.88321,180,4,78,0.76,1,0
225709240,52.351,4.89311,135,2,4,0.75,1,11
15040548,52.37641,4.84502,99,4,6,0.75,1,0
5499984,52.35646,4.91623,100,3,6,0.75,1,1
34046945,52.32583,4.96238,40,3,7,0.75,2,0
33662498,52.30783,4.97991,69,1,7,0.75,2,31
52540725,52.34823,4.84962,100,2,7,0.75,3,23
5358493,52.38763,4.84703,200,4,8,0.75,1,0
6284523,52.35373,4.8929,350,2,8,0.75,1,5
35837307,52.39179,4.87646,99,1,8,0.75,1,38
13946511,52.35705,4.93632,119,2,9,0.75,1,0
116803905,52.35477,4.89112,140,2,10,0.75,1,0
3981033,52.36848,4.89668,150,4,10,0.75,1,0
15019907,52.41007,4.90101,300,4,10,0.75,1,28
42919276,52.38453,4.87114,250,3,10,0.75,1,57
32890181,52.36351,4.93309,140,7,10,0.75,1,94
65859990,52.37132,4.87627,150,2,10,0.75,202,0
42771686,52.37508,4.83811,120,2,12,0.75,2,0
2869415,52.38123,4.85207,150,2,15,0.75,1,0
147306920,52.38189,4.87098,110,1,15,0.75,1,0
1502797,52.37544,4.85755,124,1,16,0.75,1,0
9811042,52.36445,4.90344,70,2,16,0.75,1,0
26862512,52.38427,4.83692,50,4,16,0.75,1,0
127227108,52.35406,4.86821,333,3,16,0.75,2,11
36334962,52.36721,4.85275,225,3,17,0.75,1,0
46932469,52.37479,4.83722,125,3,17,0.75,1,31
8022753,52.37003,4.89983,335,3,17,0.75,2,215
18546391,52.36202,4.88508,110,2,18,0.75,1,0
55384011,52.34017,4.91825,110,2,19,0.75,1,0
4260264,52.35165,4.82899,57,3,19,0.75,2,0
4329209,52.35598,4.90945,280,2,19,0.75,2,65
8543470,52.35509,4.93263,150,2,22,0.75,1,15
103651147,52.37212,4.88204,254,2,22,0.75,1,301
12464522,52.34541,4.86284,40,2,23,0.75,1,0
100881539,52.35547,4.81328,78,2,23,0.75,1,4
99856100,52.36313,4.93862,120,4,23,0.75,1,9
60887477,52.35524,4.89545,140,5,23,0.75,1,50
5010140,52.3629,4.87946,110,3,24,0.75,1,9
10232506,52.37122,4.85314,82,2,25,0.75,1,0
5425668,52.37328,4.85284,150,2,25,0.75,1,0
11934536,52.3743,4.8753,199,8,25,0.75,1,0
80221630,52.37791,4.87304,175,2,25,0.75,1,0
27573814,52.36055,4.93528,90,4,25,0.75,1,1
6284138,52.37625,4.85158,85,4,25,0.75,1,4
60018175,52.35208,4.88833,125,2,26,0.75,1,1
77088007,52.3546,4.8554,120,2,26,0.75,1,71
32979060,52.35597,4.90078,180,4,26,0.75,1,190
29639822,52.35692,4.8957,130,4,27,0.75,1,0
11472772,52.3706,4.86394,116,2,27,0.75,1,0
52004828,52.38082,4.86926,162,2,28,0.75,1,0
6236573,52.37062,4.92974,140,3,28,0.75,1,0
62782920,52.38187,4.88434,155,2,28,0.75,1,0
23901564,52.36757,4.84054,255,2,29,0.75,1,0
2367108,52.35575,4.85092,150,2,29,0.75,1,1
7591797,52.38245,4.87672,115,5,29,0.75,1,18
26777432,52.34731,4.89059,100,1,29,0.75,1,34
4513819,52.36905,4.91766,130,3,30,0.75,2,242
3619246,52.35988,4.86303,159,2,32,0.75,1,22
38990542,52.35864,4.909,82,2,34,0.75,1,0
337655,52.37934,4.99284,100,6,34,0.75,1,94
798559,52.35216,4.8971,85,3,38,0.75,1,8
8011802,52.35777,4.92406,195,3,41,0.75,1,260
18448259,52.36659,4.85902,130,2,43,0.75,1,0
1391474,52.37306,4.87161,150,2,45,0.75,1,0
5400786,52.3758,4.89709,112,2,46,0.75,1,5
14465690,52.35052,4.88894,120,4,46,0.75,1,7
10958477,52.37117,4.87,100,4,46,0.75,1,95
12203902,52.38378,4.86908,169,1,46,0.75,1,125
2865695,52.37369,4.87804,130,4,53,0.75,1,0
126790,52.36794,4.8765,100,4,55,0.75,1,36
4290554,52.35293,4.85546,90,3,55,0.75,1,125
5994388,52.39884,4.91861,85,5,55,0.75,1,129
4774482,52.37405,4.89945,250,2,56,0.75,1,0
156829542,52.36617,4.84077,80,1,3,0.74,1,0
34846985,52.37644,4.8472,65,1,4,0.74,1,0
1518049,52.35359,4.88813,1230,7,5,0.74,1,0
215345006,52.37059,4.8622,175,2,5,0.74,1,0
14197515,52.36557,4.86801,220,2,5,0.74,1,10
4252277,52.35473,4.83327,85,2,5,0.74,2,0
389623,52.36414,4.87339,159,4,5,0.74,2,111
206834549,52.38073,4.88095,120,2,6,0.74,1,0
6285558,52.37532,4.8459,120,2,6,0.74,1,0
41702262,52.3478,4.87697,160,2,7,0.74,1,0
857406,52.32388,4.94705,80,2,7,0.74,1,0
196377119,52.33421,4.87158,100,2,7,0.74,1,0
26526529,52.35655,4.91512,150,3,7,0.74,1,0
19372169,52.35171,4.83722,100,4,7,0.74,1,6
24874891,52.35885,4.83436,99,1,8,0.74,1,0
19404363,52.34586,4.81933,60,1,9,0.74,1,0
5667892,52.363,4.94151,130,4,11,0.74,1,0
4365253,52.36704,4.86696,150,1,12,0.74,1,0
8683621,52.35295,4.84791,149,1,12,0.74,2,0
4942993,52.36692,4.85229,169,3,13,0.74,1,68
10657131,52.39395,4.92714,200,2,14,0.74,1,0
150910414,52.36921,4.85331,103,2,14,0.74,1,2
19094953,52.35195,4.8566,300,3,14,0.74,2,44
58998731,52.36376,4.92703,195,3,15,0.74,1,0
18730628,52.34326,4.89282,125,4,15,0.74,1,4
146507596,52.36149,4.8855,197,7,15,0.74,1,31
130154926,52.37636,4.875,150,2,16,0.74,2,0
34664846,52.3768,4.8842,343,3,16,0.74,4,12
90763639,52.32367,4.95991,85,1,17,0.74,1,0
124349399,52.34632,4.89777,239,3,18,0.74,1,0
89078139,52.35221,4.8887,130,3,18,0.74,1,0
1039498,52.3961,4.90466,100,2,20,0.74,1,0
24892437,52.3645,4.93665,150,6,20,0.74,1,105
10905140,52.37116,4.93251,68,2,21,0.74,1,0
104541877,52.36175,4.88532,125,2,21,0.74,1,0
50892346,52.37369,4.89015,130,2,21,0.74,6,0
9073695,52.36183,4.90796,115,3,22,0.74,1,0
14907462,52.3475,4.86081,90,2,22,0.74,1,306
26134064,52.38193,4.85051,99,4,23,0.74,1,0
26850057,52.36198,4.86472,145,1,23,0.74,1,94
1826139,52.37934,4.89391,325,7,23,0.74,9,307
93600423,52.36674,4.86175,250,2,24,0.74,1,5
13116549,52.35471,4.89222,180,3,24,0.74,1,294
20427091,52.37173,4.91155,125,3,24,0.74,2,283
67222301,52.37099,4.87087,100,2,25,0.74,1,101
505271,52.37133,4.87178,150,2,26,0.74,1,0
40614996,52.3754,4.87353,100,2,26,0.74,1,2
11695804,52.36885,4.87295,150,3,26,0.74,1,227
58238438,52.36195,4.89482,149,3,27,0.74,1,0
68812028,52.36725,4.90188,100,3,27,0.74,1,0
47534178,52.35589,4.90925,175,2,27,0.74,1,3
6737260,52.37923,4.84814,100,2,27,0.74,1,218
69422882,52.35416,4.93138,99,3,27,0.74,2,0
4605363,52.36827,4.86621,433,2,28,0.74,1,0
10496065,52.36239,4.8764,295,3,28,0.74,1,2
17593168,52.35919,4.93755,114,4,28,0.74,1,3
38372252,52.35211,4.92056,159,4,28,0.74,1,39
34908759,52.36523,4.86152,99,2,28,0.74,1,120
24199097,52.36974,4.89331,299,2,28,0.74,1,129
11146267,52.36721,4.86701,180,3,28,0.74,1,213
10938059,52.36092,4.87074,550,3,30,0.74,1,36
32400196,52.36306,4.90589,159,2,30,0.74,1,136
42098095,52.35381,4.89657,150,2,31,0.74,1,19
7215028,52.37351,4.8797,180,1,32,0.74,1,0
2638352,52.36478,4.86192,105,21,32,0.74,1,63
44175376,52.37404,4.89961,238,2,32,0.74,3,0
23456489,52.3734,4.87861,199,2,33,0.74,1,0
1930105,52.37852,4.85707,85,5,33,0.74,1,230
2848417,52.37452,4.89761,198,2,34,0.74,1,125
8171148,52.35799,4.91487,125,6,35,0.74,1,0
7368187,52.30116,4.97419,145,2,36,0.74,1,68
3352757,52.35857,4.85971,159,3,36,0.74,1,70
1281300,52.37442,4.89792,175,2,36,0.74,1,77
31719593,52.35281,4.90075,116,3,36,0.74,1,97
7981040,52.37191,4.86417,118,1,37,0.74,1,351
3304389,52.37938,4.88468,450,2,40,0.74,1,93
18150623,52.36819,4.8839,197,2,40,0.74,1,168
17756316,52.35196,4.80181,65,2,43,0.74,1,0
11651489,52.36231,4.94318,120,2,44,0.74,1,1
12635602,52.38345,4.85563,120,6,45,0.74,1,136
12981929,52.36649,4.85499,140,2,46,0.74,1,11
7438369,52.37124,4.87814,200,2,46,0.74,1,21
3347747,52.36353,4.88682,315,2,46,0.74,4,15
527982,52.36626,4.87637,250,2,48,0.74,2,3
3539652,52.36693,4.86669,70,2,60,0.74,1,0
251037491,52.36332,4.90491,300,2,1,0.73,1,0
57865143,52.39983,4.8949,800,2,1,0.73,1,59
18720963,52.34268,4.92558,100,5,3,0.73,1,19
180260160,52.37858,4.79878,135,3,3,0.73,1,63
22295439,52.35262,4.84127,120,1,4,0.73,1,0
9612960,52.38048,4.84883,30,2,5,0.73,1,0
19619912,52.35267,4.83581,80,1,5,0.73,1,0
11042923,52.38088,4.86825,120,2,5,0.73,1,28
190283928,52.32769,4.85693,99,3,6,0.73,1,0
39280102,52.37021,4.8643,94,7,6,0.73,1,21
34917475,52.37529,4.89951,174,2,6,0.73,1,30
17251123,52.39109,4.9436,110,2,7,0.73,1,0
175612030,52.40671,4.93087,169,3,7,0.73,1,0
32883647,52.36716,4.86581,100,2,7,0.73,1,0
21253456,52.36533,4.93329,120,4,7,0.73,1,0
38892420,52.30151,4.98629,135,4,7,0.73,1,7
8041293,52.36962,4.85653,100,4,7,0.73,2,0
65859990,52.36227,4.86934,175,2,7,0.73,202,0
12474547,52.3654,4.9347,198,5,8,0.73,1,0
25335292,52.36655,4.85282,150,2,8,0.73,1,10
82236080,52.35869,4.9171,50,3,8,0.73,1,64
6472394,52.35101,5.00843,170,2,8,0.73,1,116
448273,52.3541,4.90389,250,3,9,0.73,1,0
89540448,52.37683,4.84457,150,6,9,0.73,1,21
9799534,52.38597,4.88713,275,3,9,0.73,3,37
468672,52.37968,4.85762,150,2,11,0.73,1,0
8847644,52.3787,4.8838,135,2,11,0.73,1,0
73391542,52.34888,4.88793,200,4,11,0.73,1,7
27653028,52.3585,4.85698,216,2,12,0.73,1,0
17051597,52.35203,4.80314,80,3,12,0.73,1,0
97986946,52.3691,4.92466,120,2,12,0.73,1,0
38438319,52.3511,4.91666,130,2,12,0.73,1,1
10287542,52.3735,4.84275,120,2,12,0.73,1,21
139811120,52.35341,4.81676,200,3,12,0.73,1,187
8227730,52.37003,4.90882,120,3,12,0.73,2,0
39108038,52.37617,4.88305,795,3,12,0.73,5,0
65859990,52.36531,4.93287,150,2,12,0.73,202,0
156353069,52.37804,4.89268,350,2,13,0.73,1,0
14258498,52.37177,4.86442,145,3,13,0.73,1,0
10374497,52.3622,4.94234,99,2,13,0.73,1,1
119463115,52.374,4.88046,250,3,13,0.73,1,22
44849855,52.36904,4.92554,120,4,14,0.73,1,0
71772306,52.39645,4.93327,85,1,15,0.73,1,130
2495999,52.38117,4.88152,165,4,16,0.73,1,125
6974243,52.36508,4.86231,175,4,17,0.73,1,0
23855459,52.35676,4.89168,156,2,17,0.73,1,0
24816465,52.28927,4.97376,170,2,17,0.73,1,7
1464510,52.36179,4.86018,97,2,17,0.73,106,0
16050588,52.35219,4.85219,125,2,18,0.73,1,3
57908826,52.34514,4.85965,140,3,18,0.73,1,125
7994367,52.37645,4.85126,180,2,18,0.73,2,4
119067315,52.41689,4.88516,95,2,19,0.73,1,0
107919976,52.35678,4.9229,140,3,20,0.73,1,0
46709350,52.3628,4.93406,99,2,20,0.73,1,17
306166,52.33217,4.87274,95,2,20,0.73,1,63
11647798,52.36157,4.89626,325,2,21,0.73,1,0
22879651,52.3535,5.00666,52,2,21,0.73,11,0
6101182,52.35489,4.88702,183,2,22,0.73,1,0
38661523,52.34181,4.89956,100,2,22,0.73,1,1
15555213,52.37122,4.88342,110,4,22,0.73,1,4
91971270,52.36859,4.87445,145,2,23,0.73,1,0
92431312,52.35634,4.91764,130,2,23,0.73,1,0
86325050,52.36899,4.86512,110,2,24,0.73,1,0
5669886,52.34315,4.89289,74,2,25,0.73,1,0
12985036,52.37046,4.92949,130,2,25,0.73,1,2
67438219,52.36088,4.86201,190,4,25,0.73,1,3
32195553,52.37576,4.89147,200,3,25,0.73,2,1
6783658,52.35255,4.91933,150,3,26,0.73,1,0
9984280,52.36343,4.88598,135,2,26,0.73,1,0
37079296,52.37508,4.87504,140,4,26,0.73,1,54
1593542,52.38056,4.85667,95,1,27,0.73,1,1
4315478,52.3448,4.90977,50,2,28,0.73,1,0
5720466,52.36306,4.93087,90,2,28,0.73,1,8
8148738,52.38855,4.88787,90,3,29,0.73,1,0
4044187,52.39059,4.87768,75,2,29,0.73,1,2
7781823,52.36785,4.85192,95,3,31,0.73,1,0
3669392,52.35259,4.88767,150,5,31,0.73,1,0
38820911,52.37537,4.84666,150,1,33,0.73,1,0
14591874,52.39108,4.92559,120,3,34,0.73,1,0
35568966,52.36399,4.8631,165,2,34,0.73,1,0
34818402,52.35423,4.92884,130,2,34,0.73,1,15
4118450,52.36396,4.94096,170,2,34,0.73,1,42
14533208,52.37705,4.98803,90,3,42,0.73,1,128
6615004,52.37357,4.84671,85,2,42,0.73,1,208
9961834,52.37102,4.90246,100,4,47,0.73,1,2
9722559,52.34932,4.89646,299,2,49,0.73,1,364
4009374,52.3658,4.89911,228,4,50,0.73,1,37
5796250,52.38088,4.88695,100,7,50,0.73,11,191
13807643,52.36856,4.92052,165,4,3,0.72,1,0
42049009,52.35964,4.85858,67,4,3,0.72,1,147
853028,52.35177,4.85303,150,2,3,0.72,1,156
37907253,52.38474,4.8787,275,2,5,0.72,1,317
35721512,52.37393,4.89913,100,3,6,0.72,1,0
26639899,52.38185,4.85717,119,2,6,0.72,1,0
12732906,52.34493,4.86121,120,2,6,0.72,1,0
65859990,52.35351,4.88905,120,2,6,0.72,202,0
527982,52.36682,4.8731,100,2,7,0.72,2,0
3778175,52.37395,4.86327,75,1,8,0.72,1,0
65859990,52.35142,4.85961,87,2,8,0.72,202,0
36112285,52.37267,4.88211,160,2,9,0.72,1,8
15083531,52.35289,4.88478,175,5,9,0.72,1,117
15381120,52.37097,4.89298,399,4,10,0.72,1,157
18977506,52.35547,4.89565,100,2,11,0.72,1,0
13848060,52.36793,4.8658,120,2,11,0.72,1,0
158787892,52.35687,4.91694,35,2,12,0.72,1,0
47956734,52.35586,4.89968,100,5,13,0.72,1,0
132233760,52.37957,4.86907,166,5,13,0.72,1,106
22732018,52.36513,4.87807,66,3,13,0.72,2,0
6507475,52.37221,4.89553,429,3,13,0.72,3,220
59689030,52.38222,4.84953,130,2,14,0.72,1,2
135878677,52.37786,4.89692,249,2,15,0.72,1,14
145924062,52.3653,4.9356,250,4,15,0.72,1,66
108179112,52.37698,4.84796,109,3,16,0.72,1,0
57442113,52.37063,4.92288,125,2,16,0.72,1,0
65859990,52.37873,4.89427,215,2,17,0.72,202,0
46577288,52.36847,4.85266,90,2,18,0.72,1,0
120487586,52.36783,4.86108,175,2,18,0.72,1,0
122968201,52.37845,4.85402,120,2,18,0.72,1,0
20429658,52.36222,4.86634,120,2,18,0.72,1,1
3603865,52.3754,4.85502,245,3,18,0.72,1,70
5142098,52.3469,4.89642,200,2,19,0.72,1,4
107456103,52.35606,4.88946,160,2,19,0.72,1,207
8246296,52.37802,4.8855,260,3,20,0.72,1,3
4348939,52.38775,4.9264,100,3,21,0.72,1,0
46536635,52.3762,4.85888,225,3,22,0.72,1,0
44416982,52.37751,4.88489,120,3,22,0.72,1,0
4773994,52.37369,4.84615,100,2,22,0.72,1,0
